Timestamp,Year,Month,Day,Hour,Day_of_Week,Temperature_C,Humidity_pct,Wind_Speed_ms,Pressure_hPa,Solar_Radiation_Wm2,Dew_Point_C,Precipitation_mm,Cloud_Cover_pct,Temp_1h_Ahead_C,Temp_3h_Ahead_C,Temp_6h_Ahead_C
2023-05-01 02:00:00,2023,5,1,2,0,27.74,55.3,5.17,1017.1,0.0,18.79,0.0,40,26.92,29.04,34.34
2023-05-01 03:00:00,2023,5,1,3,0,26.92,57.1,1.62,1016.27,0.0,18.35,0.0,51,27.81,30.99,33.68
2023-05-01 04:00:00,2023,5,1,4,0,27.81,54.4,4.76,1014.22,4.7,18.68,0.0,26,29.04,31.4,34.47
2023-05-01 05:00:00,2023,5,1,5,0,29.04,52.8,6.84,1013.56,0.0,19.6,0.0,32,30.99,34.34,33.29
2023-05-01 06:00:00,2023,5,1,6,0,30.99,52.4,4.47,1014.11,0.0,21.46,0.0,6,31.4,33.68,32.12
2023-05-01 07:00:00,2023,5,1,7,0,31.4,57.3,4.12,1016.12,168.7,22.85,0.0,1,34.34,34.47,31.2
2023-05-01 08:00:00,2023,5,1,8,0,34.34,56.8,2.05,1015.19,395.1,25.71,0.0,41,33.68,33.29,30.49
2023-05-01 09:00:00,2023,5,1,9,0,33.68,51.7,3.57,1015.99,530.0,24.03,0.0,19,34.47,32.12,30.3
2023-05-01 10:00:00,2023,5,1,10,0,34.47,52.5,2.76,1015.26,702.1,24.97,0.0,14,33.29,31.2,29.15
2023-05-01 11:00:00,2023,5,1,11,0,33.29,48.3,4.07,1014.26,771.8,22.95,0.0,8,32.12,30.49,27.93
2023-05-01 12:00:00,2023,5,1,12,0,32.12,53.4,3.88,1011.75,818.8,22.79,0.0,10,31.2,30.3,25.06
2023-05-01 13:00:00,2023,5,1,13,0,31.2,49.9,0.9,1013.81,743.0,21.19,0.0,39,30.49,29.15,25.22
2023-05-01 14:00:00,2023,5,1,14,0,30.49,53.1,1.83,1018.26,728.3,21.11,0.0,30,30.3,27.93,23.62
2023-05-01 15:00:00,2023,5,1,15,0,30.3,57.9,3.15,1017.08,571.8,21.88,0.0,26,29.15,25.06,24.27
2023-05-01 16:00:00,2023,5,1,16,0,29.15,50.6,1.67,1014.51,501.5,19.27,0.0,46,27.93,25.22,24.16
2023-05-01 17:00:00,2023,5,1,17,0,27.93,52.9,0.98,1014.83,181.3,18.51,0.0,39,25.06,23.62,23.02
2023-05-01 18:00:00,2023,5,1,18,0,25.06,54.1,3.03,1014.88,49.2,15.87,0.0,48,25.22,24.27,25.24
2023-05-01 19:00:00,2023,5,1,19,0,25.22,51.7,4.08,1017.27,0.0,15.56,0.0,32,23.62,24.16,27.14
2023-05-01 20:00:00,2023,5,1,20,0,23.62,59.9,0.25,1017.0,31.1,15.6,0.0,30,24.27,23.02,26.98
2023-05-01 21:00:00,2023,5,1,21,0,24.27,57.9,0.29,1017.08,15.1,15.85,1.4,44,24.16,25.24,27.39
2023-05-01 22:00:00,2023,5,1,22,0,24.16,62.5,3.49,1014.11,0.0,16.67,0.0,13,23.02,27.14,28.57
2023-05-01 23:00:00,2023,5,1,23,0,23.02,54.6,1.19,1018.31,0.0,13.94,2.9,24,25.24,26.98,29.96
2023-05-02 00:00:00,2023,5,2,0,1,25.24,51.4,4.12,1015.19,28.5,15.52,0.0,19,27.14,27.39,30.73
2023-05-02 01:00:00,2023,5,2,1,1,27.14,58.8,2.18,1016.89,0.0,18.89,0.0,31,26.98,28.57,32.59
2023-05-02 02:00:00,2023,5,2,2,1,26.98,54.9,1.17,1016.07,29.8,17.96,0.0,24,27.39,29.96,32.28
2023-05-02 03:00:00,2023,5,2,3,1,27.39,54.4,3.28,1013.06,16.9,18.28,0.0,49,28.57,30.73,32.18
2023-05-02 04:00:00,2023,5,2,4,1,28.57,59.8,1.91,1014.85,32.9,20.53,7.4,46,29.96,32.59,34.05
2023-05-02 05:00:00,2023,5,2,5,1,29.96,55.3,2.9,1015.56,15.6,21.03,0.0,31,30.73,32.28,33.73
2023-05-02 06:00:00,2023,5,2,6,1,30.73,57.2,3.92,1014.39,0.0,22.18,0.0,33,32.59,32.18,32.76
2023-05-02 07:00:00,2023,5,2,7,1,32.59,51.9,2.04,1013.4,209.2,22.97,0.0,10,32.28,34.05,31.4
2023-05-02 08:00:00,2023,5,2,8,1,32.28,51.7,1.85,1014.93,405.6,22.62,0.0,24,32.18,33.73,31.63
2023-05-02 09:00:00,2023,5,2,9,1,32.18,52.8,2.29,1017.58,565.9,22.75,0.0,26,34.05,32.76,29.41
2023-05-02 10:00:00,2023,5,2,10,1,34.05,55.2,3.11,1016.45,670.7,25.09,0.0,37,33.73,31.4,28.81
2023-05-02 11:00:00,2023,5,2,11,1,33.73,53.5,6.12,1014.79,765.6,24.42,0.0,34,32.76,31.63,29.04
2023-05-02 12:00:00,2023,5,2,12,1,32.76,55.1,0.94,1015.95,817.7,23.78,0.0,35,31.4,29.41,26.95
2023-05-02 13:00:00,2023,5,2,13,1,31.4,46.5,2.57,1013.57,774.1,20.69,0.0,25,31.63,28.81,24.31
2023-05-02 14:00:00,2023,5,2,14,1,31.63,48.5,1.74,1015.58,621.9,21.34,0.0,28,29.41,29.04,23.6
2023-05-02 15:00:00,2023,5,2,15,1,29.41,48.6,0.31,1012.69,604.6,19.13,0.0,23,28.81,26.95,24.25
2023-05-02 16:00:00,2023,5,2,16,1,28.81,54.2,0.74,1013.83,386.6,19.64,0.0,25,29.04,24.31,22.86
2023-05-02 17:00:00,2023,5,2,17,1,29.04,51.0,0.05,1016.8,158.1,19.25,0.0,45,26.95,23.6,22.54
2023-05-02 18:00:00,2023,5,2,18,1,26.95,61.1,1.72,1014.7,0.0,19.18,0.0,3,24.31,24.25,25.07
2023-05-02 19:00:00,2023,5,2,19,1,24.31,57.1,3.98,1014.91,0.0,15.72,0.0,27,23.6,22.86,25.71
2023-05-02 20:00:00,2023,5,2,20,1,23.6,58.1,1.4,1015.44,0.0,15.21,0.0,17,24.25,22.54,26.85
2023-05-02 21:00:00,2023,5,2,21,1,24.25,53.9,0.41,1017.9,5.3,15.02,0.0,38,22.86,25.07,27.92
2023-05-02 22:00:00,2023,5,2,22,1,22.86,54.3,0.89,1010.07,41.8,13.73,0.0,37,22.54,25.71,28.96
2023-05-02 23:00:00,2023,5,2,23,1,22.54,62.5,4.68,1014.19,13.9,15.04,0.0,35,25.07,26.85,29.78
2023-05-03 00:00:00,2023,5,3,0,2,25.07,62.2,0.34,1019.14,0.0,17.51,0.0,26,25.71,27.92,31.94
2023-05-03 01:00:00,2023,5,3,1,2,25.71,57.8,3.27,1017.31,0.0,17.27,0.0,32,26.85,28.96,33.79
2023-05-03 02:00:00,2023,5,3,2,2,26.85,50.0,2.08,1016.35,0.0,16.86,0.0,36,27.92,29.78,32.97
2023-05-03 03:00:00,2023,5,3,3,2,27.92,54.4,1.85,1015.95,15.8,18.8,0.0,42,28.96,31.94,33.06
2023-05-03 04:00:00,2023,5,3,4,2,28.96,56.2,2.92,1015.18,0.0,20.2,0.0,0,29.78,33.79,33.14
2023-05-03 05:00:00,2023,5,3,5,2,29.78,54.3,6.44,1013.5,17.6,20.63,0.0,19,31.94,32.97,33.2
2023-05-03 06:00:00,2023,5,3,6,2,31.94,47.7,5.09,1014.92,0.0,21.48,0.0,37,33.79,33.06,33.56
2023-05-03 07:00:00,2023,5,3,7,2,33.79,58.9,2.75,1015.37,190.0,25.57,0.0,22,32.97,33.14,30.9
2023-05-03 08:00:00,2023,5,3,8,2,32.97,51.2,2.08,1017.27,427.5,23.2,0.0,38,33.06,33.2,31.93
2023-05-03 09:00:00,2023,5,3,9,2,33.06,49.6,3.53,1016.07,575.8,22.98,0.0,30,33.14,33.56,30.9
2023-05-03 10:00:00,2023,5,3,10,2,33.14,53.5,1.45,1015.65,709.1,23.85,0.0,61,33.2,30.9,27.66
2023-05-03 11:00:00,2023,5,3,11,2,33.2,57.2,2.55,1014.57,801.9,24.63,0.0,8,33.56,31.93,27.03
2023-05-03 12:00:00,2023,5,3,12,2,33.56,55.0,3.81,1014.84,791.7,24.56,0.0,13,30.9,30.9,26.68
2023-05-03 13:00:00,2023,5,3,13,2,30.9,50.6,2.11,1012.93,742.9,21.02,0.0,46,31.93,27.66,25.47
2023-05-03 14:00:00,2023,5,3,14,2,31.93,49.7,3.77,1015.89,700.6,21.87,0.0,54,30.9,27.03,25.21
2023-05-03 15:00:00,2023,5,3,15,2,30.9,48.0,2.69,1013.68,590.5,20.49,0.0,43,27.66,26.68,24.19
2023-05-03 16:00:00,2023,5,3,16,2,27.66,55.0,1.4,1015.02,402.0,18.65,0.0,35,27.03,25.47,25.15
2023-05-03 17:00:00,2023,5,3,17,2,27.03,54.7,2.3,1017.08,246.8,17.96,0.0,26,26.68,25.21,24.06
2023-05-03 18:00:00,2023,5,3,18,2,26.68,57.8,0.55,1015.94,0.0,18.23,0.0,15,25.47,24.19,24.04
2023-05-03 19:00:00,2023,5,3,19,2,25.47,54.7,0.03,1016.04,0.0,16.4,0.0,33,25.21,25.15,24.78
2023-05-03 20:00:00,2023,5,3,20,2,25.21,59.7,1.99,1017.38,0.0,17.16,0.0,34,24.19,24.06,27.26
2023-05-03 21:00:00,2023,5,3,21,2,24.19,59.2,0.83,1016.56,0.0,16.03,0.0,3,25.15,24.04,27.91
2023-05-03 22:00:00,2023,5,3,22,2,25.15,54.7,0.54,1015.34,6.4,16.09,0.0,46,24.06,24.78,29.69
2023-05-03 23:00:00,2023,5,3,23,2,24.06,58.5,1.69,1012.54,0.0,15.76,0.0,11,24.04,27.26,30.98
2023-05-04 00:00:00,2023,5,4,0,3,24.04,61.3,4.26,1014.91,0.0,16.3,0.0,59,24.78,27.91,30.09
2023-05-04 01:00:00,2023,5,4,1,3,24.78,54.1,6.35,1015.41,0.0,15.61,0.9,6,27.26,29.69,31.83
2023-05-04 02:00:00,2023,5,4,2,3,27.26,55.4,3.82,1015.55,17.5,18.34,0.0,56,27.91,30.98,32.73
2023-05-04 03:00:00,2023,5,4,3,3,27.91,55.1,6.26,1013.11,28.8,18.92,0.0,11,29.69,30.09,33.4
2023-05-04 04:00:00,2023,5,4,4,3,29.69,54.0,5.41,1015.82,14.9,20.49,0.0,23,30.98,31.83,33.9
2023-05-04 05:00:00,2023,5,4,5,3,30.98,57.0,2.87,1016.64,65.0,22.37,0.0,0,30.09,32.73,34.87
2023-05-04 06:00:00,2023,5,4,6,3,30.09,57.6,3.66,1014.98,3.5,21.6,0.0,0,31.83,33.4,34.54
2023-05-04 07:00:00,2023,5,4,7,3,31.83,55.4,4.42,1016.2,259.2,22.92,0.0,17,32.73,33.9,32.55
2023-05-04 08:00:00,2023,5,4,8,3,32.73,54.9,2.51,1014.52,327.7,23.72,0.0,44,33.4,34.87,31.56
2023-05-04 09:00:00,2023,5,4,9,3,33.4,51.9,2.9,1015.89,576.3,23.78,0.0,9,33.9,34.54,30.0
2023-05-04 10:00:00,2023,5,4,10,3,33.9,54.4,4.32,1018.34,681.3,24.77,0.0,42,34.87,32.55,29.35
2023-05-04 11:00:00,2023,5,4,11,3,34.87,49.2,2.34,1014.9,783.1,24.7,0.0,42,34.54,31.56,28.15
2023-05-04 12:00:00,2023,5,4,12,3,34.54,60.6,4.84,1013.8,809.8,26.65,0.0,41,32.55,30.0,27.44
2023-05-04 13:00:00,2023,5,4,13,3,32.55,58.0,1.78,1016.63,797.8,24.15,0.0,64,31.56,29.35,26.4
2023-05-04 14:00:00,2023,5,4,14,3,31.56,57.2,0.74,1015.11,714.8,23.0,0.0,22,30.0,28.15,23.13
2023-05-04 15:00:00,2023,5,4,15,3,30.0,56.2,0.4,1014.35,571.1,21.24,0.0,37,29.35,27.44,24.36
2023-05-04 16:00:00,2023,5,4,16,3,29.35,56.5,1.94,1014.39,364.8,20.64,0.0,7,28.15,26.4,25.43
2023-05-04 17:00:00,2023,5,4,17,3,28.15,50.6,0.58,1015.87,225.0,18.28,0.0,26,27.44,23.13,24.15
2023-05-04 18:00:00,2023,5,4,18,3,27.44,52.2,0.06,1015.58,0.0,17.88,0.0,10,26.4,24.36,25.92
2023-05-04 19:00:00,2023,5,4,19,3,26.4,53.0,1.82,1017.44,0.0,17.0,0.0,10,23.13,25.43,25.56
2023-05-04 20:00:00,2023,5,4,20,3,23.13,57.9,0.92,1016.14,14.3,14.71,0.0,46,24.36,24.15,26.99
2023-05-04 21:00:00,2023,5,4,21,3,24.36,56.4,3.04,1016.95,5.6,15.64,0.0,29,25.43,25.92,27.15
2023-05-04 22:00:00,2023,5,4,22,3,25.43,59.3,1.93,1015.54,0.0,17.28,0.0,43,24.15,25.56,28.48
2023-05-04 23:00:00,2023,5,4,23,3,24.15,54.4,5.29,1016.24,0.0,15.03,4.0,25,25.92,26.99,31.25
2023-05-05 00:00:00,2023,5,5,0,4,25.92,59.7,2.05,1015.43,3.6,17.86,0.0,35,25.56,27.15,32.58
2023-05-05 01:00:00,2023,5,5,1,4,25.56,54.3,2.12,1018.22,0.0,16.42,0.0,66,26.99,28.48,32.94
2023-05-05 02:00:00,2023,5,5,2,4,26.99,55.0,3.8,1016.21,0.0,17.98,0.0,48,27.15,31.25,32.74
2023-05-05 03:00:00,2023,5,5,3,4,27.15,58.8,4.39,1013.33,19.6,18.92,0.0,14,28.48,32.58,34.27
2023-05-05 04:00:00,2023,5,5,4,4,28.48,57.1,1.69,1015.22,0.0,19.91,0.0,41,31.25,32.94,35.41
2023-05-05 05:00:00,2023,5,5,5,4,31.25,50.8,4.61,1015.85,30.6,21.4,0.0,19,32.58,32.74,35.64
2023-05-05 06:00:00,2023,5,5,6,4,32.58,57.2,2.84,1015.48,17.7,24.02,0.0,28,32.94,34.27,33.5
2023-05-05 07:00:00,2023,5,5,7,4,32.94,54.1,6.81,1016.75,160.8,23.76,0.0,58,32.74,35.41,31.64
2023-05-05 08:00:00,2023,5,5,8,4,32.74,47.5,4.08,1014.78,345.2,22.24,0.0,17,34.27,35.64,32.61
2023-05-05 09:00:00,2023,5,5,9,4,34.27,50.8,2.16,1015.55,590.5,24.42,0.0,30,35.41,33.5,30.52
2023-05-05 10:00:00,2023,5,5,10,4,35.41,51.6,1.45,1016.88,726.7,25.74,0.0,45,35.64,31.64,30.21
2023-05-05 11:00:00,2023,5,5,11,4,35.64,49.3,4.75,1013.41,790.6,25.49,0.0,25,33.5,32.61,28.39
2023-05-05 12:00:00,2023,5,5,12,4,33.5,57.7,4.14,1014.08,774.7,25.03,0.0,30,31.64,30.52,26.26
2023-05-05 13:00:00,2023,5,5,13,4,31.64,53.3,1.88,1018.4,815.9,22.29,0.0,33,32.61,30.21,25.99
2023-05-05 14:00:00,2023,5,5,14,4,32.61,55.4,0.16,1014.97,708.9,23.68,0.0,23,30.52,28.39,26.2
2023-05-05 15:00:00,2023,5,5,15,4,30.52,55.5,1.05,1016.79,596.5,21.61,0.0,37,30.21,26.26,24.54
2023-05-05 16:00:00,2023,5,5,16,4,30.21,57.1,2.29,1017.14,420.9,21.62,0.0,26,28.39,25.99,23.67
2023-05-05 17:00:00,2023,5,5,17,4,28.39,60.7,1.67,1013.59,194.7,20.53,0.0,54,26.26,26.2,23.4
2023-05-05 18:00:00,2023,5,5,18,4,26.26,58.6,2.75,1014.24,1.9,17.97,0.0,18,25.99,24.54,24.56
2023-05-05 19:00:00,2023,5,5,19,4,25.99,61.9,2.09,1015.54,0.0,18.36,0.0,25,26.2,23.67,25.65
2023-05-05 20:00:00,2023,5,5,20,4,26.2,58.7,0.6,1014.52,59.7,17.93,0.0,21,24.54,23.4,27.68
2023-05-05 21:00:00,2023,5,5,21,4,24.54,57.6,0.88,1016.13,10.8,16.07,0.0,22,23.67,24.56,27.34
2023-05-05 22:00:00,2023,5,5,22,4,23.67,58.6,2.31,1016.32,16.9,15.38,0.0,2,23.4,25.65,30.78
2023-05-05 23:00:00,2023,5,5,23,4,23.4,49.8,1.44,1015.83,0.9,13.37,0.0,34,24.56,27.68,29.77
2023-05-06 00:00:00,2023,5,6,0,5,24.56,55.9,4.27,1015.45,0.0,15.74,0.0,43,25.65,27.34,33.92
2023-05-06 01:00:00,2023,5,6,1,5,25.65,56.4,2.28,1016.39,0.0,16.93,0.0,18,27.68,30.78,34.48
2023-05-06 02:00:00,2023,5,6,2,5,27.68,57.3,3.21,1017.31,0.0,19.14,0.0,22,27.34,29.77,34.01
2023-05-06 03:00:00,2023,5,6,3,5,27.34,56.1,1.69,1017.47,0.0,18.55,0.0,18,30.78,33.92,33.09
2023-05-06 04:00:00,2023,5,6,4,5,30.78,55.8,2.36,1015.92,0.0,21.94,0.0,27,29.77,34.48,34.54
2023-05-06 05:00:00,2023,5,6,5,5,29.77,51.2,2.58,1014.2,7.1,20.01,0.0,32,33.92,34.01,34.11
2023-05-06 06:00:00,2023,5,6,6,5,33.92,48.8,3.45,1015.25,0.0,23.67,0.0,26,34.48,33.09,32.91
2023-05-06 07:00:00,2023,5,6,7,5,34.48,49.8,2.51,1016.53,218.5,24.43,0.0,24,34.01,34.54,33.37
2023-05-06 08:00:00,2023,5,6,8,5,34.01,58.2,3.64,1017.16,422.1,25.65,0.0,37,33.09,34.11,31.45
2023-05-06 09:00:00,2023,5,6,9,5,33.09,50.1,2.74,1017.11,530.2,23.1,0.0,0,34.54,32.91,30.34
2023-05-06 10:00:00,2023,5,6,10,5,34.54,50.9,2.44,1015.25,695.8,24.72,0.0,30,34.11,33.37,29.46
2023-05-06 11:00:00,2023,5,6,11,5,34.11,53.8,2.69,1015.85,760.7,24.87,0.0,8,32.91,31.45,27.88
2023-05-06 12:00:00,2023,5,6,12,5,32.91,49.2,4.16,1016.29,774.9,22.74,1.9,9,33.37,30.34,28.8
2023-05-06 13:00:00,2023,5,6,13,5,33.37,51.1,3.2,1017.7,753.5,23.6,0.0,38,31.45,29.46,25.68
2023-05-06 14:00:00,2023,5,6,14,5,31.45,56.6,3.65,1014.37,707.8,22.77,0.0,33,30.34,27.88,25.68
2023-05-06 15:00:00,2023,5,6,15,5,30.34,53.7,5.39,1016.2,521.5,21.07,0.0,28,29.46,28.8,24.95
2023-05-06 16:00:00,2023,5,6,16,5,29.46,60.4,0.98,1014.73,374.9,21.54,0.0,36,27.88,25.68,24.95
2023-05-06 17:00:00,2023,5,6,17,5,27.88,50.9,1.81,1017.26,195.4,18.05,0.0,32,28.8,25.68,25.19
2023-05-06 18:00:00,2023,5,6,18,5,28.8,54.6,0.43,1015.45,16.9,19.72,0.0,18,25.68,24.95,26.06
2023-05-06 19:00:00,2023,5,6,19,5,25.68,55.5,3.54,1015.86,0.0,16.79,0.0,20,25.68,24.95,26.37
2023-05-06 20:00:00,2023,5,6,20,5,25.68,56.8,0.22,1014.24,0.0,17.05,0.0,38,24.95,25.19,27.38
2023-05-06 21:00:00,2023,5,6,21,5,24.95,53.5,0.91,1014.86,0.0,15.64,0.0,19,24.95,26.06,28.46
2023-05-06 22:00:00,2023,5,6,22,5,24.95,55.4,5.15,1018.48,42.4,16.04,0.0,41,25.19,26.37,29.6
2023-05-06 23:00:00,2023,5,6,23,5,25.19,59.4,3.87,1016.42,57.8,17.08,0.0,26,26.06,27.38,30.29
2023-05-07 00:00:00,2023,5,7,0,6,26.06,55.9,0.66,1015.78,5.9,17.24,0.0,44,26.37,28.46,32.18
2023-05-07 01:00:00,2023,5,7,1,6,26.37,53.4,1.05,1017.55,0.0,17.05,0.0,58,27.38,29.6,33.46
2023-05-07 02:00:00,2023,5,7,2,6,27.38,62.4,4.67,1017.76,26.0,19.87,0.0,55,28.46,30.29,34.39
2023-05-07 03:00:00,2023,5,7,3,6,28.46,55.9,1.87,1015.43,0.0,19.64,0.0,14,29.6,32.18,34.72
2023-05-07 04:00:00,2023,5,7,4,6,29.6,57.2,5.44,1014.35,12.7,21.03,0.0,35,30.29,33.46,34.57
2023-05-07 05:00:00,2023,5,7,5,6,30.29,57.3,6.27,1015.26,0.0,21.75,0.0,4,32.18,34.39,34.55
2023-05-07 06:00:00,2023,5,7,6,6,32.18,54.1,1.97,1014.95,0.0,22.99,0.0,39,33.46,34.72,33.66
2023-05-07 07:00:00,2023,5,7,7,6,33.46,51.4,2.94,1015.64,205.1,23.75,0.0,21,34.39,34.57,33.56
2023-05-07 08:00:00,2023,5,7,8,6,34.39,54.0,1.76,1015.89,411.9,25.2,0.0,11,34.72,34.55,32.11
2023-05-07 09:00:00,2023,5,7,9,6,34.72,51.2,1.89,1019.27,491.1,24.96,0.0,28,34.57,33.66,31.23
2023-05-07 10:00:00,2023,5,7,10,6,34.57,54.5,3.37,1013.93,664.4,25.46,0.0,16,34.55,33.56,30.6
2023-05-07 11:00:00,2023,5,7,11,6,34.55,52.9,3.82,1013.52,798.8,25.12,0.0,0,33.66,32.11,27.95
2023-05-07 12:00:00,2023,5,7,12,6,33.66,56.8,2.42,1014.6,775.9,25.02,0.0,13,33.56,31.23,27.79
2023-05-07 13:00:00,2023,5,7,13,6,33.56,50.3,1.71,1010.93,739.6,23.63,0.0,47,32.11,30.6,26.31
2023-05-07 14:00:00,2023,5,7,14,6,32.11,56.5,0.69,1012.64,680.4,23.41,0.0,27,31.23,27.95,27.11
2023-05-07 15:00:00,2023,5,7,15,6,31.23,56.5,0.5,1013.49,614.0,22.54,0.0,18,30.6,27.79,24.83
2023-05-07 16:00:00,2023,5,7,16,6,30.6,54.2,1.5,1017.18,425.5,21.45,0.0,26,27.95,26.31,25.4
2023-05-07 17:00:00,2023,5,7,17,6,27.95,58.2,2.73,1013.45,217.6,19.59,0.0,22,27.79,27.11,25.03
2023-05-07 18:00:00,2023,5,7,18,6,27.79,57.3,0.66,1012.93,0.0,19.26,0.0,52,26.31,24.83,24.42
2023-05-07 19:00:00,2023,5,7,19,6,26.31,58.7,3.58,1014.21,21.1,18.05,0.0,58,27.11,25.4,25.91
2023-05-07 20:00:00,2023,5,7,20,6,27.11,58.2,0.6,1016.07,22.5,18.75,0.0,37,24.83,25.03,28.08
2023-05-07 21:00:00,2023,5,7,21,6,24.83,57.4,2.93,1014.7,0.0,16.32,0.0,13,25.4,24.42,28.24
2023-05-07 22:00:00,2023,5,7,22,6,25.4,55.3,1.18,1014.96,0.0,16.45,0.0,0,25.03,25.91,28.11
2023-05-07 23:00:00,2023,5,7,23,6,25.03,55.4,3.89,1014.61,0.0,16.11,0.0,35,24.42,28.08,31.16
2023-05-08 00:00:00,2023,5,8,0,0,24.42,56.8,4.76,1013.48,28.2,15.78,0.0,24,25.91,28.24,31.53
2023-05-08 01:00:00,2023,5,8,1,0,25.91,59.4,3.68,1014.08,26.3,17.79,0.0,62,28.08,28.11,33.55
2023-05-08 02:00:00,2023,5,8,2,0,28.08,57.9,2.74,1014.24,0.0,19.65,0.0,0,28.24,31.16,35.48
2023-05-08 03:00:00,2023,5,8,3,0,28.24,59.0,3.4,1016.41,0.0,20.03,0.0,11,28.11,31.53,35.37
2023-05-08 04:00:00,2023,5,8,4,0,28.11,59.3,3.99,1013.78,25.0,19.97,0.0,25,31.16,33.55,36.16
2023-05-08 05:00:00,2023,5,8,5,0,31.16,54.1,3.81,1016.99,0.0,21.99,0.0,12,31.53,35.48,34.32
2023-05-08 06:00:00,2023,5,8,6,0,31.53,60.5,5.25,1016.48,31.1,23.63,0.0,3,33.55,35.37,34.16
2023-05-08 07:00:00,2023,5,8,7,0,33.55,53.5,5.09,1013.11,208.1,24.25,0.0,21,35.48,36.16,32.65
2023-05-08 08:00:00,2023,5,8,8,0,35.48,51.6,1.64,1016.04,416.9,25.8,0.0,20,35.37,34.32,31.91
2023-05-08 09:00:00,2023,5,8,9,0,35.37,54.1,2.28,1015.54,546.6,26.19,0.0,29,36.16,34.16,30.52
2023-05-08 10:00:00,2023,5,8,10,0,36.16,54.2,2.77,1017.5,737.4,27.01,0.0,41,34.32,32.65,28.92
2023-05-08 11:00:00,2023,5,8,11,0,34.32,51.3,3.56,1014.23,739.5,24.58,0.0,18,34.16,31.91,29.78
2023-05-08 12:00:00,2023,5,8,12,0,34.16,53.1,1.53,1016.43,820.3,24.78,0.0,48,32.65,30.52,25.81
2023-05-08 13:00:00,2023,5,8,13,0,32.65,52.9,1.48,1016.65,744.9,23.22,0.0,43,31.91,28.92,27.55
2023-05-08 14:00:00,2023,5,8,14,0,31.91,54.9,1.61,1012.83,733.6,22.89,0.0,32,30.52,29.78,26.67
2023-05-08 15:00:00,2023,5,8,15,0,30.52,57.5,1.77,1017.41,528.0,22.01,0.0,57,28.92,25.81,25.58
2023-05-08 16:00:00,2023,5,8,16,0,28.92,54.9,3.27,1014.35,454.9,19.91,0.0,2,29.78,27.55,24.12
2023-05-08 17:00:00,2023,5,8,17,0,29.78,57.1,2.38,1016.15,260.7,21.19,0.0,40,25.81,26.67,23.92
2023-05-08 18:00:00,2023,5,8,18,0,25.81,52.8,0.5,1015.11,26.6,16.37,0.0,8,27.55,25.58,25.26
2023-05-08 19:00:00,2023,5,8,19,0,27.55,58.9,2.18,1015.16,23.7,19.34,0.0,39,26.67,24.12,27.0
2023-05-08 20:00:00,2023,5,8,20,0,26.67,55.3,2.71,1014.23,21.2,17.72,0.0,44,25.58,23.92,27.54
2023-05-08 21:00:00,2023,5,8,21,0,25.58,55.6,1.52,1014.55,0.0,16.7,0.0,54,24.12,25.26,27.92
2023-05-08 22:00:00,2023,5,8,22,0,24.12,58.8,1.03,1016.11,0.0,15.89,0.0,45,23.92,27.0,30.97
2023-05-08 23:00:00,2023,5,8,23,0,23.92,59.1,4.69,1017.56,14.3,15.74,0.0,3,25.26,27.54,32.7
2023-05-09 00:00:00,2023,5,9,0,1,25.26,56.9,5.43,1013.61,40.6,16.63,0.0,37,27.0,27.92,32.39
2023-05-09 01:00:00,2023,5,9,1,1,27.0,53.8,1.9,1014.64,21.9,17.77,0.0,35,27.54,30.97,33.7
2023-05-09 02:00:00,2023,5,9,2,1,27.54,54.9,4.47,1015.83,0.0,18.51,0.0,0,27.92,32.7,33.21
2023-05-09 03:00:00,2023,5,9,3,1,27.92,56.4,1.68,1015.75,22.6,19.2,1.3,14,30.97,32.39,34.59
2023-05-09 04:00:00,2023,5,9,4,1,30.97,56.4,1.45,1016.18,0.0,22.25,0.0,27,32.7,33.7,35.51
2023-05-09 05:00:00,2023,5,9,5,1,32.7,51.8,3.42,1017.17,21.5,23.06,0.0,5,32.39,33.21,35.22
2023-05-09 06:00:00,2023,5,9,6,1,32.39,52.4,3.86,1012.86,0.0,22.88,0.0,15,33.7,34.59,34.03
2023-05-09 07:00:00,2023,5,9,7,1,33.7,54.6,4.12,1014.57,235.0,24.63,0.0,47,33.21,35.51,33.43
2023-05-09 08:00:00,2023,5,9,8,1,33.21,53.8,3.37,1016.99,421.5,23.96,0.2,33,34.59,35.22,32.27
2023-05-09 09:00:00,2023,5,9,9,1,34.59,53.9,2.17,1015.16,563.3,25.37,0.0,28,35.51,34.03,31.2
2023-05-09 10:00:00,2023,5,9,10,1,35.51,45.3,2.7,1013.7,660.3,24.56,0.0,8,35.22,33.43,30.48
2023-05-09 11:00:00,2023,5,9,11,1,35.22,52.4,4.33,1013.53,810.4,25.69,0.0,18,34.03,32.27,27.28
2023-05-09 12:00:00,2023,5,9,12,1,34.03,56.3,1.92,1015.4,806.3,25.29,0.0,23,33.43,31.2,27.59
2023-05-09 13:00:00,2023,5,9,13,1,33.43,52.1,2.45,1014.8,769.3,23.86,0.0,51,32.27,30.48,26.9
2023-05-09 14:00:00,2023,5,9,14,1,32.27,55.9,2.46,1018.66,698.7,23.45,0.0,12,31.2,27.28,25.38
2023-05-09 15:00:00,2023,5,9,15,1,31.2,51.2,2.38,1015.18,529.3,21.45,0.0,49,30.48,27.59,24.96
